Louisiana Tech, 32.5322380991582, -92.6560188758494, 104.665065302773
Troy, 31.7995274152521, -85.9521769158619, 104.656671100172
Central Michigan, 43.5776122825745, -84.7708296775817, 104.54195646723
SMU, 32.8377158099425, -96.782705783844, 104.266874525965
Wyoming, 41.3119359929924, -105.569064617156, 104.03753459125
Louisiana, 30.2157960967561, -92.0162641355238, 103.067544753494
Temple, 39.9007489004881, -75.1674914360046, 102.676428785625
Arkansas State, 35.8489900953236, -90.6676949436291, 102.521882163491
Southern Miss, 31.3289784266123, -89.3313306570053, 102.335709542779
Colorado State, 40.561742448678, -105.139843711922, 102.310578596492
Hawaii, 21.3727829932682, -157.929968833923, 102.221228666369
Montana, 46.8639147960056, -113.982060589555, 101.297432767459
Western Kentucky, 36.9848766298946, -86.459013971646, 101.262096227678
Army, 41.3870804347742, -73.9640808105468, 101.216532344259
Georgia Southern, 32.4122116763477, -81.7831707000732, 100.414356303229
Ball State, 40.2160276446665, -85.4176996220661, 99.9712246748654
San Jose State, 37.3201051866908, -121.86811613079, 99.0446637140922
Middle Tennessee, 35.8511090805408, -86.3684499263763, 98.9797039469789
UConn, 41.7598842782029, -72.6189422607421, 97.9751786401978
Eastern Washington, 47.4927037670047, -117.588129043579, 97.9714702111394
Buffalo, 42.9990683823964, -78.7775194644928, 97.8824717429599
Tulane, 29.9458981125284, -90.1151911230632, 97.5793759447447
Florida Atlantic, 26.3754535636523, -80.101683139801, 96.7761697326447
Miami (OH), 39.5194211314234, -84.7333545014001, 96.7595005737119
Bowling Green, 41.3780543980322, -83.6224821209907, 96.1975325642998
Southern Illinois, 37.7084995618978, -89.2169578488814, 95.3842727489147
Illinois State, 40.5120046806667, -88.9962530136108, 94.4773854464591
Youngstown State, 41.1094614636735, -80.6499762946883, 93.9498870790167
New Mexico, 35.0676104826716, -106.628102835815, 93.9120210045202
Rice, 29.7162340290943, -95.4092645645141, 93.815053241095
Villanova, 40.0329706943882, -75.3367495536804, 93.4429663858718
Kent State, 41.1390868254951, -81.3134394586086, 93.3894264974022
Richmond, 37.5778650064474, -77.5439715385437, 93.3128139246051
Montana State, 45.6589275258896, -111.049590110778, 93.0027299264567
UNLV, 36.0859738804692, -115.017113685607, 92.2463722899666
Sam Houston State, 30.7139467376334, -95.5419158935546, 92.1956611037477
Coastal Carolina, 33.7928381752244, -79.0170228280525, 91.6039110989389
New Hampshire, 43.138686442556, -70.9391525387764, 91.1092093106271
Louisiana Monroe, 32.5310686945154, -92.0664407506764, 90.9894857552426
Eastern Michigan, 42.2557607087688, -83.647756576538, 90.7187791643872
North Texas, 33.2039350840891, -97.1592235565185, 90.0358941580161
Jacksonville State, 33.820310305704, -85.7664656639099, 89.893302292622
Wofford, 34.9618610164783, -81.9334982124616, 89.4022079097033
Liberty, 37.354414, -79.175047, 88.6798073587676
UTEP, 31.7733453051277, -106.507896780967, 88.3390124457225
Weber State, 41.1919730213628, -111.940805756734, 87.696328866671
UAB, 33.5021843351162, -86.8057173092343, 87.5962922892451
Furman, 34.9198365246995, -82.4377689786167, 87.3925801915489
Harvard, 42.366997, -71.12680128, 86.7441093846752
FIU, 25.752492787474, -80.3778648376464, 86.6918472944353
Akron, 41.0725695152871, -81.5083837509155, 86.6267529070901
Chattanooga, 35.0360404491686, -85.3157687187194, 86.2069552403185
Delaware, 39.6617040181287, -75.7488301174382, 85.9980422046881
William & Mary, 37.2730624594961, -76.7142248153686, 85.9833833717832
Idaho, 46.7263496146411, -117.017551919226, 84.8095854939123
UMass, 42.3775132360045, -72.5356268605241, 84.5781127025964
McNeese State, 30.1736932843449, -93.2107460048247, 83.7853213279281
Samford, 33.463425, -86.7952701999999, 83.5467941431509
UC Davis, 38.5366354611756, -121.763319969177, 83.5458803648221
Northern Arizona, 35.180402970069, -111.653022766113, 82.5157189095023
Central Arkansas, 35.0803032166218, -92.4601221084594, 82.4500034485193
Texas State, 29.8913445487971, -97.9253118055946, 82.3514391853456
Maine, 44.9044661257467, -68.673550558134, 81.8952630591335
Western Illinois, 40.468392354607, -90.6841564178466, 81.6216681407822
Sacramento State, 38.5552050075269, -121.422132253646, 81.2788802294576
Cal Poly, 35.2985168294003, -120.665114225167, 80.526302777251
Missouri State, 37.1976295206597, -93.2799875736236, 80.3942575029934
New Mexico State, 32.279749382264, -106.741136312484, 80.1074684942532
Citadel, 32.7932634640853, -79.9564318910352, 80.0774293263042
Towson, 39.3885267480887, -76.615959405899, 79.7516157698917
Eastern Kentucky, 37.7344758710105, -84.298095703125, 79.5023317836194
Princeton, 40.3482203655987, -74.6590840816497, 79.2758542934605
Yale, 41.3121251231602, -72.960229121659, 78.8903412689981
SE Louisiana, 30.5109652922055, -90.4687964916229, 78.5422537645785
Tennessee-Martin, 36.3447372747397, -88.8611769676208, 78.2306390214361
Portland State, 45.5215559707807, -122.691739797592, 77.7811315667802
Southern Utah, 37.6756687492631, -113.077490329742, 77.43803021423
Elon, 36.1098743683231, -79.5076811313629, 76.6942118256491
Dartmouth, 43.7012721867834, -72.2847763239833, 76.5446200738329
Holy Cross, 42.2410046910841, -71.8114042282104, 74.9316360555484
Stephen F. Austin, 31.6254476402517, -94.6449971628411, 74.8863981619756
Pennsylvania, 39.9498850045148, -75.1898074150085, 74.8284972833037
Stony Brook, 40.9183122023565, -73.1240451335907, 74.3265591728419
Eastern Illinois, 39.4805930240453, -88.1811618804931, 74.2162644573125
Indiana State, 39.4743654748612, -87.3673582077026, 72.2326233065332
Colgate, 42.8165272450098, -75.5458116531372, 71.7926814520169
Albany (NY), 42.6815441600528, -73.8277173042297, 71.7151760678408
SC State, 33.4987670093182, -80.8449335485868, 71.5791094580506
Monmouth-NJ, 40.2793333205064, -74.0094745159149, 71.333167936617
Nicholls State, 29.7866830856858, -90.8036386917808, 70.2503246055415
Lehigh, 40.5891237081224, -75.3554606437683, 70.1990552631925
Western Carolina, 35.3046540476882, -83.1826186180114, 69.7980128189865
Charleston Southern, 32.9783500561406, -80.0684685823592, 69.5795956820789
San Diego, 32.7734961025846, -117.183797873547, 69.3899918342032
South Dakota, 42.7910502570519, -96.9275201606501, 69.2166039521815
SE Missouri State, 37.3091932771759, -89.5314717292785, 68.9390858947428
Fordham, 40.8611805435104, -73.8832712173461, 68.5360125309847
Northwestern State, 31.7474287136861, -93.0965100969665, 68.3538473318749
Rhode Island, 41.4880575336857, -71.5345226391631, 68.2964250827809
North Dakota, 47.9112541581595, -97.0904868543121, 67.8963858089414
Brown, 41.8421454678782, -71.3946461077084, 67.3155447241948
Old Dominion, 36.8887813152348, -76.3056761026382, 66.9043908882475
Tennessee State, 36.166927, -86.771469, 65.8556043793505
Idaho State, 42.8700355712198, -112.428524494171, 65.7733403551784
Northern Colorado, 40.4033496582309, -104.705189466476, 65.5185601196372
Bethune-Cookman, 29.1730751119705, -81.1177679002626, 64.6770865842071
Murray State, 36.6183866173167, -88.3166027069091, 64.5289041646294
Duquesne, 40.4356217823094, -79.9901509070334, 64.5199784999606
N.C. A&T, 36.0812744166915, -79.7700870037078, 63.8285819306119
Grambling, 32.5208674487851, -92.7214074544663, 63.2011156160804
Tennessee Tech, 36.1775832382055, -85.5065488815307, 63.007820124289
Lafayette, 40.7007265741943, -75.2102413284663, 62.7567056074111
South Alabama, 30.6742389873067, -88.0756330490112, 62.5439530793998
Dayton, 39.736938, -84.198786658853, 62.1818021258905
Gardner-Webb, 35.2456686619942, -81.6737427963355, 61.525614900795
Southern U., 30.5219699680965, -91.1895312981897, 61.1879882690016
Central Conn. State, 41.6951367540605, -72.7614321591481, 61.1116014940744
Florida A&M, 30.426136950087, -84.291427970328, 60.7839475575896
UTSA, 29.4169371286815, -98.4789025783538, 60.6250620844643
Cornell, 42.4440129576118, -76.4786839485168, 60.5061446526819
Prairie View A&M, 30.0911525909566, -95.9944152832031, 60.3970077978816
Alcorn State, 31.8731844044783, -91.1363124847412, 59.8205666094583
Austin Peay, 36.5358122959844, -87.3528528213501, 59.4988656805138
Georgia State, 33.7576173764784, -84.4010603427887, 59.4067270177927
Hampton, 37.0207061232821, -76.3339555221659, 59.0126267592174
Drake, 41.605006051524, -93.6550220847129, 58.0553876394433
Sacred Heart, 41.2194501755771, -73.2456172977671, 57.766373684847
Columbia, 40.8723189213081, -73.9157140635693, 57.3812262285029
VMI, 37.788676745634, -79.4349975678679, 56.6822023042196
Jackson State, 32.3296335816193, -90.1797831058502, 56.2457093797243
St. Francis-Pa., 40.5063595611279, -78.6369729898319, 55.8156903065568
Norfolk State, 36.8466930489414, -76.2604808807373, 55.7672438790236
Alabama A&M, 34.7832145305281, -86.579303741455, 55.5814212816517
Alabama State, 32.3806859735875, -86.3114156948226, 55.1597873807565
Bucknell, 40.9520773619051, -76.8857456505959, 55.0102172582739
Robert Morris, 40.521172309297, -80.2162992954254, 51.3889756416873
Bryant, 41.9240451152858, -71.5380118857875, 50.8288365723991
Georgetown, 38.9080328116556, -77.075400352478, 50.7580943603289
Wagner, 40.6173245424404, -74.0954312377263, 50.4272099133938
Morgan State, 39.2779653647445, -76.6226944327354, 49.8357774795722
NC Central, 35.9756480965212, -78.8995467110898, 49.0046658056016
Delaware State, 39.1888260066536, -75.5434942245483, 48.5156568848116
Howard, 38.9256708847653, -77.0212412131183, 48.3756494739437
Marist, 41.7189273847624, -73.9326238632202, 44.7978606985997
Ark.-Pine Bluff, 34.2528433892265, -92.0217780714437, 44.7417399967561
Texas Southern, 29.7522505600511, -95.352337360382, 42.3364100671134
Presbyterian College, 34.4605571284515, -81.8619809838004, 42.3149350624327
Lamar, 30.043150050345, -94.0699072055309, 41.4490353354442
Charlotte, 35.310280676164, -80.7404937710652, 40.8235885213823
Morehead State, 38.1918679567418, -83.4253692626953, 40.4821017031131
Butler, 39.8442975650596, -86.166241911809, 39.3090213426102
Mercer, 32.834263, -83.626851, 38.7513602432282
Campbell, 35.4047183451882, -78.7429795892665, 38.2854964795242
Abilene Christian, 32.4338020067956, -99.6973657608032, 35.8666834360865
Davidson, 35.4995848258246, -80.8434523914253, 35.8226852408187
Miss. Valley State, 33.5093393678006, -90.3437948226928, 34.9268766228923
Kennesaw State, 34.0234337, -84.6154897, 34.6062428726089
Incarnate Word, 29.4672834309754, -98.4698613211319, 34.1569670005006
Valparaiso, 41.465178807414, -87.0478345286491, 30.138361216339
East Tennessee State, 36.3270867430187, -82.3769417861926, 26.4328945618743
Houston Christian, 29.7522505600511, -95.352337360382, 22.3620617929071
North Alabama, 34.8078976100366, -87.6804890563457, 15.0414619804672
Stetson, 29.0195078302558, -81.3003186248933, 13.9489559159907
Tarleton State, 32.2161158640082, -98.2159422695288, 9.82433007459892
Merrimack, 42.6674412973159, -71.1234722151522, 8.58316729173512
Utah Tech, 37.1029173291859, -113.565452914597, 8.4027884294323
LIU Post, 40.8199593970097, -73.5952455557632, 7.63778623530444
St. Thomas-Mn., 44.9433238189485, -93.1896867422452, 5.04671574190385
Texas A&M-Commerce, 33.2407901267205, -95.9104363577109, 2.40959315092053
Lindenwood, 38.7862146909876, -90.4973269957665, 2.38974132328402
Stonehill, 42.0582486842592, -71.0809773731497, 1.80424587656415
